
Data;Hora;Temperatura;Umidade
2022/9/5;9:32:36;2022/9/5;9:32:48;29.40;51.00

Data;Hora;Temperatura;Umidade
2022/9/5;14:0:54;30.00;37.00
2022/9/5;14:1:4;30.00;37.00
2022/9/5;14:1:15;30.00;37.00
2022/9/5;14:1:26;29.90;37.00
2022/9/5;14:1:36;29.90;37.00
2022/9/5;14:1:47;29.90;37.00
2022/9/5;14:1:58;30.00;37.00
2022/9/5;14:2:8;30.00;37.00
2022/9/5;14:2:19;30.00;37.00
2022/9/5;14:2:30;30.00;37.00
2022/9/5;14:2:40;30.00;37.00
2022/9/5;14:2:51;30.00;37.00
2022/9/5;14:3:2;30.00;37.00
2022/9/5;14:3:12;30.00;37.00
2022/9/5;14:3:23;30.00;37.00
2022/9/5;14:3:34;30.00;37.00
2022/9/5;14:3:44;30.00;37.00
2022/9/5;14:3:55;30.00;36.00
2022/9/5;14:4:6;30.00;37.00
2022/9/5;14:4:16;30.00;36.00
2022/9/5;14:4:27;30.00;36.00
2022/9/5;14:4:38;30.00;36.00
2022/9/5;14:4:48;30.00;36.00
2022/9/5;14:4:59;30.00;36.00
2022/9/5;14:5:10;30.00;36.00
2022/9/5;14:5:20;30.00;36.00
2022/9/5;14:5:31;30.00;36.00
2022/9/5;14:5:42;30.00;36.00
2022/9/5;14:5:53;30.00;36.00
2022/9/5;14:6:3;30.00;36.00
2022/9/5;14:6:14;30.10;36.00
2022/9/5;14:6:25;30.10;36.00
2022/9/5;14:6:35;30.10;36.00
2022/9/5;14:6:46;30.10;36.00
2022/9/5;14:6:57;30.10;36.00
2022/9/5;14:7:7;30.10;35.00
2022/9/5;14:7:18;30.10;35.00
2022/9/5;14:7:29;30.10;35.00
2022/9/5;14:7:39;30.10;35.00
2022/9/5;14:7:50;30.10;35.00
2022/9/5;14:8:1;30.10;35.00
2022/9/5;14:8:11;30.10;35.00
2022/9/5;14:8:22;30.20;35.00
2022/9/5;14:8:33;30.10;35.00
2022/9/5;14:8:43;30.10;35.00
2022/9/5;14:8:54;30.10;35.00
2022/9/5;14:9:5;30.10;35.00
2022/9/5;14:9:15;30.10;35.00
2022/9/5;14:9:26;30.10;35.00
2022/9/5;14:9:37;30.10;35.00
2022/9/5;14:9:47;30.10;35.00
2022/9/5;14:9:58;30.10;35.00
2022/9/5;14:10:9;30.20;35.00
2022/9/5;14:10:19;30.10;35.00
2022/9/5;14:10:30;30.10;35.00
2022/9/5;14:10:41;30.10;35.00
2022/9/5;14:10:51;30.10;35.00
2022/9/5;14:11:2;30.10;35.00
2022/9/5;14:11:13;30.10;35.00
2022/9/5;14:11:23;30.10;35.00
2022/9/5;14:11:34;30.10;35.00
2022/9/5;14:11:45;30.10;35.00
2022/9/5;14:11:55;30.10;35.00
2022/9/5;14:12:6;30.10;35.00
2022/9/5;14:12:17;30.10;35.00
2022/9/5;14:12:27;30.10;35.00
2022/9/5;14:12:38;30.10;35.00
2022/9/5;14:12:49;30.20;35.00
2022/9/5;14:12:59;30.10;35.00
2022/9/5;14:13:10;30.20;35.00
2022/9/5;14:13:21;30.10;35.00
2022/9/5;14:13:31;30.10;35.00
2022/9/5;14:13:42;30.20;35.00
2022/9/5;14:13:53;30.20;35.00
2022/9/5;14:14:3;30.20;35.00
2022/9/5;14:14:14;30.20;35.00
2022/9/5;14:14:25;30.20;35.00
2022/9/5;14:14:35;30.20;35.00
2022/9/5;14:14:46;30.20;35.00
2022/9/5;14:14:57;30.10;35.00
2022/9/5;14:15:8;30.20;35.00
2022/9/5;14:15:18;30.10;35.00
2022/9/5;14:15:29;30.20;35.00
2022/9/5;14:15:40;30.10;35.00
2022/9/5;14:15:50;30.20;35.00
2022/9/5;14:16:1;30.10;35.00
2022/9/5;14:16:12;30.10;35.00
2022/9/5;14:16:22;30.20;35.00
2022/9/5;14:16:33;30.10;35.00
2022/9/5;14:16:44;30.10;35.00
2022/9/5;14:16:54;30.10;35.00
2022/9/5;14:17:5;30.10;35.00
2022/9/5;14:17:16;30.10;35.00
2022/9/5;14:17:26;30.10;35.00
2022/9/5;14:17:37;30.10;35.00
2022/9/5;14:17:48;30.10;35.00
2022/9/5;14:17:58;30.10;35.00
2022/9/5;14:18:9;30.10;35.00
2022/9/5;14:18:20;30.10;35.00
2022/9/5;14:18:30;30.10;35.00
2022/9/5;14:18:41;30.10;35.00
2022/9/5;14:18:52;30.10;35.00
2022/9/5;14:19:2;30.10;35.00
2022/9/5;14:19:13;30.10;35.00
2022/9/5;14:19:24;30.20;35.00
2022/9/5;14:19:34;30.20;35.00
2022/9/5;14:19:45;30.20;35.00
2022/9/5;14:19:56;30.20;35.00
2022/9/5;14:20:6;30.20;35.00
2022/9/5;14:20:17;30.20;35.00
2022/9/5;14:20:28;30.10;35.00
2022/9/5;14:20:38;30.20;35.00
2022/9/5;14:20:49;30.20;35.00
2022/9/5;14:21:0;30.20;35.00
2022/9/5;14:21:10;30.20;35.00
2022/9/5;14:21:21;30.20;35.00
2022/9/5;14:21:32;30.20;35.00
2022/9/5;14:21:42;30.20;35.00
2022/9/5;14:21:53;30.20;35.00
2022/9/5;14:22:4;30.20;35.00
2022/9/5;14:22:14;30.20;35.00
2022/9/5;14:22:25;30.20;35.00
2022/9/5;14:22:36;30.20;35.00
2022/9/5;14:22:46;30.20;35.00
2022/9/5;14:22:57;30.20;35.00
2022/9/5;14:23:8;30.20;35.00
2022/9/5;14:23:18;30.20;35.00
2022/9/5;14:23:29;30.20;35.00
2022/9/5;14:23:40;30.20;35.00
2022/9/5;14:23:50;30.20;35.00
2022/9/5;14:24:1;30.20;35.00
2022/9/5;14:24:12;30.20;35.00
2022/9/5;14:24:22;30.20;35.00
2022/9/5;14:24:33;30.20;35.00
2022/9/5;14:24:44;30.20;35.00
2022/9/5;14:24:55;30.20;35.00
2022/9/5;14:25:5;30.20;35.00
2022/9/5;14:25:16;30.20;35.00
2022/9/5;14:25:27;30.20;35.00
2022/9/5;14:25:37;30.20;35.00
2022/9/5;14:25:48;30.20;35.00
2022/9/5;14:25:59;30.20;35.00
2022/9/5;14:26:9;30.20;35.00
2022/9/5;14:26:20;30.20;35.00
2022/9/5;14:26:31;30.20;35.00
2022/9/5;14:26:41;30.20;35.00
2022/9/5;14:26:52;30.20;35.00
2022/9/5;14:27:3;30.20;35.00
2022/9/5;14:27:13;30.20;35.00
2022/9/5;14:27:24;30.10;35.00
2022/9/5;14:27:35;30.20;35.00
2022/9/5;14:27:45;30.10;35.00
2022/9/5;14:27:56;30.10;35.00
2022/9/5;14:28:7;30.10;35.00
2022/9/5;14:28:17;30.10;35.00
2022/9/5;14:28:28;30.10;35.00
2022/9/5;14:28:39;30.10;35.00
2022/9/5;14:28:49;30.10;35.00
2022/9/5;14:29:0;30.10;35.00
2022/9/5;14:29:11;30.10;35.00
2022/9/5;14:29:21;30.10;35.00
2022/9/5;14:29:32;30.10;35.00
2022/9/5;14:29:43;30.10;35.00
2022/9/5;14:29:53;30.10;35.00
2022/9/5;14:30:4;30.10;35.00
2022/9/5;14:30:15;30.10;35.00
2022/9/5;14:30:25;30.00;35.00
2022/9/5;14:30:36;30.00;35.00
2022/9/5;14:30:47;30.10;35.00
2022/9/5;14:30:57;30.10;35.00
2022/9/5;14:31:8;30.10;35.00
2022/9/5;14:31:19;30.10;35.00
2022/9/5;14:31:29;30.10;35.00
2022/9/5;14:31:40;30.10;35.00
2022/9/5;14:31:51;30.10;35.00
2022/9/5;14:32:1;30.10;35.00
2022/9/5;14:32:12;30.10;35.00
2022/9/5;14:32:23;30.10;35.00
2022/9/5;14:32:33;30.20;35.00
2022/9/5;14:32:44;30.10;35.00
2022/9/5;14:32:55;30.10;35.00
2022/9/5;14:33:5;30.20;35.00
2022/9/5;14:33:16;30.20;35.00
2022/9/5;14:33:27;30.10;35.00
2022/9/5;14:33:37;30.10;35.00
2022/9/5;14:33:48;30.20;35.00
2022/9/5;14:33:59;30.20;35.00
2022/9/5;14:34:9;30.20;35.00
2022/9/5;14:34:20;30.20;35.00
2022/9/5;14:34:31;30.20;35.00
2022/9/5;14:34:41;30.20;35.00
2022/9/5;14:34:52;30.10;36.00
2022/9/5;14:35:3;30.10;35.00
2022/9/5;14:35:14;30.10;35.00
2022/9/5;14:35:24;30.10;35.00
2022/9/5;14:35:35;30.10;35.00
2022/9/5;14:35:46;30.10;35.00
2022/9/5;14:35:56;30.20;35.00
2022/9/5;14:36:7;30.20;35.00
2022/9/5;14:36:18;30.10;35.00
2022/9/5;14:36:28;30.20;35.00
2022/9/5;14:36:39;30.10;35.00
2022/9/5;14:36:50;30.20;35.00
2022/9/5;14:37:0;30.10;35.00
2022/9/5;14:37:11;30.20;35.00
2022/9/5;14:37:22;30.20;35.00
2022/9/5;14:37:32;30.10;35.00
2022/9/5;14:37:43;30.20;35.00
2022/9/5;14:37:54;30.20;35.00
2022/9/5;14:38:4;30.20;35.00
2022/9/5;14:38:15;30.20;35.00
2022/9/5;14:38:26;30.20;35.00
2022/9/5;14:38:36;30.20;35.00
2022/9/5;14:38:47;30.20;35.00
2022/9/5;14:38:58;30.20;35.00
2022/9/5;14:39:8;30.20;35.00
2022/9/5;14:39:19;30.20;35.00
2022/9/5;14:39:30;30.20;35.00
2022/9/5;14:39:40;30.20;35.00
2022/9/5;14:39:51;30.20;35.00
2022/9/5;14:40:2;30.20;35.00
2022/9/5;14:40:12;30.20;35.00
2022/9/5;14:40:23;30.20;35.00
2022/9/5;14:40:34;30.20;35.00
2022/9/5;14:40:44;30.20;35.00
2022/9/5;14:40:55;30.20;35.00
2022/9/5;14:41:6;30.20;35.00
2022/9/5;14:41:16;30.20;35.00
2022/9/5;14:41:27;30.20;35.00
2022/9/5;14:41:38;30.20;35.00
2022/9/5;14:41:48;30.20;35.00
2022/9/5;14:41:59;30.20;35.00
2022/9/5;14:42:10;30.20;35.00
2022/9/5;14:42:20;30.20;35.00
2022/9/5;14:42:31;30.20;35.00
2022/9/5;14:42:42;30.20;35.00
2022/9/5;14:42:52;30.40;35.00
2022/9/5;14:43:3;30.20;35.00
2022/9/5;14:43:14;30.20;35.00
2022/9/5;14:43:24;30.20;35.00
2022/9/5;14:43:35;30.20;35.00
2022/9/5;14:43:46;30.40;35.00
2022/9/5;14:43:56;30.20;35.00
2022/9/5;14:44:7;30.20;35.00
2022/9/5;14:44:18;30.40;35.00
2022/9/5;14:44:28;30.40;35.00
2022/9/5;14:44:39;30.20;35.00
2022/9/5;14:44:50;30.20;35.00
2022/9/5;14:45:0;30.20;35.00
2022/9/5;14:45:11;30.20;35.00
2022/9/5;14:45:22;30.40;35.00
2022/9/5;14:45:33;30.20;35.00
2022/9/5;14:45:43;30.20;35.00
2022/9/5;14:45:54;30.20;35.00
2022/9/5;14:46:5;30.40;35.00
2022/9/5;14:46:15;30.40;35.00
2022/9/5;14:46:26;30.40;35.00
2022/9/5;14:46:37;30.40;35.00
2022/9/5;14:46:47;30.40;35.00
2022/9/5;14:46:58;30.40;35.00
2022/9/5;14:47:9;30.20;35.00
2022/9/5;14:47:19;30.20;35.00
2022/9/5;14:47:30;30.20;35.00
2022/9/5;14:47:41;30.20;35.00
2022/9/5;14:47:51;30.20;35.00
2022/9/5;14:48:2;30.40;35.00
2022/9/5;14:48:13;30.20;35.00
2022/9/5;14:48:23;30.40;35.00
2022/9/5;14:48:34;30.20;35.00
2022/9/5;14:48:45;30.20;35.00
2022/9/5;14:48:55;30.20;35.00
2022/9/5;14:49:6;30.20;35.00
2022/9/5;14:49:17;30.20;35.00
2022/9/5;14:49:27;30.20;35.00
2022/9/5;14:49:38;30.20;35.00
2022/9/5;14:49:49;30.20;35.00
2022/9/5;14:49:59;30.20;35.00
2022/9/5;14:50:10;30.20;35.00
2022/9/5;14:50:21;30.20;35.00
2022/9/5;14:50:31;30.20;35.00
2022/9/5;14:50:42;30.20;35.00
2022/9/5;14:50:53;30.20;35.00
2022/9/5;14:51:3;30.20;35.00
2022/9/5;14:51:14;30.20;35.00
2022/9/5;14:51:25;30.20;35.00
2022/9/5;14:51:35;30.20;35.00
2022/9/5;14:51:46;30.20;36.00
2022/9/5;14:51:57;30.20;35.00
2022/9/5;14:52:7;30.20;36.00
2022/9/5;14:52:18;30.20;35.00
2022/9/5;14:52:29;30.20;36.00
2022/9/5;14:52:39;30.20;35.00
2022/9/5;14:52:50;30.20;35.00
2022/9/5;14:53:1;30.20;36.00
2022/9/5;14:53:11;30.20;35.00
2022/9/5;14:53:22;30.20;35.00
2022/9/5;14:53:33;30.20;36.00
2022/9/5;14:53:43;30.20;36.00
2022/9/5;14:53:54;30.20;36.00
2022/9/5;14:54:5;30.20;36.00
2022/9/5;14:54:15;30.20;36.00
2022/9/5;14:54:26;30.20;36.00
2022/9/5;14:54:37;30.20;36.00
2022/9/5;14:54:47;30.20;36.00
2022/9/5;14:54:58;30.20;36.00
2022/9/5;14:55:9;30.20;36.00
2022/9/5;14:55:19;30.20;36.00
2022/9/5;14:55:30;30.20;36.00
2022/9/5;14:55:41;30.20;36.00
2022/9/5;14:55:52;30.20;36.00
2022/9/5;14:56:2;30.20;36.00
2022/9/5;14:56:13;30.20;36.00
2022/9/5;14:56:24;30.20;36.00
2022/9/5;14:56:34;30.20;36.00
2022/9/5;14:56:45;30.20;36.00
2022/9/5;14:56:56;30.20;36.00
2022/9/5;14:57:6;30.20;36.00
2022/9/5;14:57:17;30.20;36.00
2022/9/5;14:57:28;30.20;36.00
2022/9/5;14:57:38;30.20;36.00
2022/9/5;14:57:49;30.20;36.00
2022/9/5;14:58:0;30.20;36.00
2022/9/5;14:58:10;30.20;36.00
2022/9/5;14:58:21;30.20;36.00
2022/9/5;14:58:32;30.20;36.00
2022/9/5;14:58:42;30.20;36.00
2022/9/5;14:58:53;30.20;36.00
2022/9/5;14:59:4;30.20;36.00
2022/9/5;14:59:14;30.20;36.00
2022/9/5;14:59:25;30.20;36.00
2022/9/5;14:59:36;30.20;36.00
2022/9/5;14:59:46;30.20;36.00
2022/9/5;14:59:57;30.20;36.00
2022/9/5;15:0:8;30.20;36.00
2022/9/5;15:0:18;30.20;36.00
2022/9/5;15:0:29;30.20;36.00
2022/9/5;15:0:40;30.20;36.00
2022/9/5;15:0:50;30.20;36.00
2022/9/5;15:1:1;30.20;36.00
2022/9/5;15:1:12;30.20;36.00
2022/9/5;15:1:22;30.20;37.00
2022/9/5;15:1:33;30.20;37.00
2022/9/5;15:1:44;30.20;37.00
2022/9/5;15:1:54;30.20;37.00
2022/9/5;15:2:5;30.20;37.00
2022/9/5;15:2:16;30.20;37.00
2022/9/5;15:2:26;30.20;38.00
2022/9/5;15:2:37;30.40;38.00
2022/9/5;15:2:48;30.20;38.00
2022/9/5;15:2:58;30.20;38.00
2022/9/5;15:3:9;30.20;38.00
2022/9/5;15:3:20;30.20;38.00
2022/9/5;15:3:30;30.20;38.00
2022/9/5;15:3:41;30.20;38.00
2022/9/5;15:3:52;30.40;37.00
2022/9/5;15:4:2;30.40;37.00
2022/9/5;15:4:13;30.40;37.00
2022/9/5;15:4:24;30.40;37.00
2022/9/5;15:4:34;30.40;37.00
2022/9/5;15:4:45;30.40;37.00
2022/9/5;15:4:56;30.40;37.00
2022/9/5;15:5:6;30.20;37.00
2022/9/5;15:5:17;30.40;38.00
2022/9/5;15:5:28;30.40;38.00
2022/9/5;15:5:38;30.40;38.00
2022/9/5;15:5:49;30.40;37.00
2022/9/5;15:6:0;30.20;38.00
2022/9/5;15:6:11;30.20;38.00
2022/9/5;15:6:21;30.20;38.00
2022/9/5;15:6:32;30.20;38.00
2022/9/5;15:6:43;30.20;38.00
2022/9/5;15:6:53;30.20;38.00
2022/9/5;15:7:4;30.20;38.00
2022/9/5;15:7:15;30.40;38.00
2022/9/5;15:7:25;30.20;38.00
2022/9/5;15:7:36;30.20;38.00
2022/9/5;15:7:47;30.20;38.00
2022/9/5;15:7:57;30.40;38.00
2022/9/5;15:8:8;30.40;38.00
2022/9/5;15:8:19;30.40;38.00
2022/9/5;15:8:29;30.40;38.00
2022/9/5;15:8:40;30.40;38.00
2022/9/5;15:8:51;30.40;38.00
2022/9/5;15:9:1;30.40;38.00
2022/9/5;15:9:12;30.40;39.00
2022/9/5;15:9:23;30.40;38.00
2022/9/5;15:9:33;30.40;38.00
2022/9/5;15:9:44;30.40;38.00
2022/9/5;15:9:55;30.40;38.00
2022/9/5;15:10:5;30.40;39.00
2022/9/5;15:10:16;30.40;39.00
2022/9/5;15:10:27;30.40;39.00
2022/9/5;15:10:37;30.40;39.00
2022/9/5;15:10:48;30.40;39.00
2022/9/5;15:10:59;30.40;38.00
2022/9/5;15:11:9;30.40;38.00
2022/9/5;15:11:20;30.40;38.00
2022/9/5;15:11:31;30.40;38.00
2022/9/5;15:11:41;30.40;38.00
2022/9/5;15:11:52;30.40;38.00
2022/9/5;15:12:3;30.40;38.00
2022/9/5;15:12:13;30.40;38.00
2022/9/5;15:12:24;30.40;38.00
2022/9/5;15:12:35;30.40;38.00
2022/9/5;15:12:45;30.40;38.00
2022/9/5;15:12:56;30.40;39.00
2022/9/5;15:13:7;30.40;38.00
2022/9/5;15:13:17;30.40;38.00
2022/9/5;15:13:28;30.40;39.00
2022/9/5;15:13:39;30.40;39.00
2022/9/5;15:13:49;30.40;39.00
2022/9/5;15:14:0;30.40;39.00
2022/9/5;15:14:11;30.40;38.00
2022/9/5;15:14:21;30.40;38.00
2022/9/5;15:14:32;30.50;38.00
2022/9/5;15:14:43;30.40;38.00
2022/9/5;15:14:53;30.50;39.00
2022/9/5;15:15:4;30.50;38.00
2022/9/5;15:15:15;30.50;39.00
2022/9/5;15:15:25;30.50;39.00
2022/9/5;15:15:36;30.50;38.00
2022/9/5;15:15:47;30.50;38.00
2022/9/5;15:15:58;30.50;38.00
2022/9/5;15:16:8;30.50;38.00
2022/9/5;15:16:19;30.50;38.00
2022/9/5;15:16:30;30.40;38.00
2022/9/5;15:16:40;30.50;38.00
2022/9/5;15:16:51;30.40;38.00
2022/9/5;15:17:2;30.40;38.00
2022/9/5;15:17:12;30.40;38.00
2022/9/5;15:17:23;30.40;37.00
2022/9/5;15:17:34;30.40;37.00
2022/9/5;15:17:44;30.50;37.00
2022/9/5;15:17:55;30.40;37.00
2022/9/5;15:18:6;30.50;38.00
2022/9/5;15:18:16;30.40;38.00
2022/9/5;15:18:27;30.50;38.00
2022/9/5;15:18:38;30.50;38.00
2022/9/5;15:18:48;30.40;38.00
2022/9/5;15:18:59;30.50;38.00
2022/9/5;15:19:10;30.50;38.00
2022/9/5;15:19:20;30.40;38.00
2022/9/5;15:19:31;30.50;38.00
2022/9/5;15:19:42;30.50;38.00
2022/9/5;15:19:52;30.50;38.00
2022/9/5;15:20:3;30.40;38.00
2022/9/5;15:20:14;30.40;38.00
2022/9/5;15:20:24;30.40;38.00
2022/9/5;15:20:35;30.50;38.00
2022/9/5;15:20:46;30.50;38.00
2022/9/5;15:20:56;30.50;38.00
2022/9/5;15:21:7;30.50;38.00
2022/9/5;15:21:18;30.50;38.00
2022/9/5;15:21:28;30.50;39.00
2022/9/5;15:21:39;30.50;39.00
2022/9/5;15:21:50;30.50;39.00
2022/9/5;15:22:0;30.50;40.00
2022/9/5;15:22:11;30.50;39.00
2022/9/5;15:22:22;30.50;39.00
2022/9/5;15:22:32;30.50;39.00
2022/9/5;15:22:43;30.50;38.00
2022/9/5;15:22:54;30.50;38.00
2022/9/5;15:23:4;30.50;38.00
2022/9/5;15:23:15;30.50;38.00
2022/9/5;15:23:26;30.50;38.00
2022/9/5;15:23:36;30.50;38.00
2022/9/5;15:23:47;30.50;38.00
2022/9/5;15:23:58;30.50;38.00
2022/9/5;15:24:8;30.50;38.00
2022/9/5;15:24:19;30.50;38.00
2022/9/5;15:24:30;30.50;39.00
2022/9/5;15:24:40;30.50;39.00
2022/9/5;15:24:51;30.50;39.00
2022/9/5;15:25:2;30.50;39.00
2022/9/5;15:25:12;30.50;40.00
2022/9/5;15:25:23;30.50;40.00
2022/9/5;15:25:34;30.60;40.00
2022/9/5;15:25:45;30.60;40.00
2022/9/5;15:25:55;30.60;40.00
2022/9/5;15:26:6;30.60;39.00
2022/9/5;15:26:17;30.60;39.00
2022/9/5;15:26:27;30.60;39.00
2022/9/5;15:26:38;30.60;39.00
2022/9/5;15:26:49;30.60;39.00
2022/9/5;15:26:59;30.60;39.00
2022/9/5;15:27:10;30.60;39.00
2022/9/5;15:27:21;30.60;39.00
2022/9/5;15:27:31;30.60;39.00
2022/9/5;15:27:42;30.50;39.00
2022/9/5;15:27:53;30.60;39.00
2022/9/5;15:28:3;30.60;39.00
2022/9/5;15:28:14;30.60;39.00
2022/9/5;15:28:25;30.50;39.00
2022/9/5;15:28:35;30.60;39.00
2022/9/5;15:28:46;30.50;40.00
2022/9/5;15:28:57;30.60;40.00
2022/9/5;15:29:7;30.60;41.00
2022/9/5;15:29:18;30.60;41.00
2022/9/5;15:29:29;30.60;41.00
2022/9/5;15:29:39;30.60;40.00
2022/9/5;15:29:50;30.60;41.00
2022/9/5;15:30:1;30.60;40.00
2022/9/5;15:30:11;30.60;40.00
2022/9/5;15:30:22;30.60;40.00
2022/9/5;15:30:33;30.60;40.00
2022/9/5;15:30:43;30.60;40.00
2022/9/5;15:30:54;30.60;40.00
2022/9/5;15:31:5;30.60;40.00
2022/9/5;15:31:15;30.60;40.00
2022/9/5;15:31:26;30.60;40.00
2022/9/5;15:31:37;30.60;40.00
2022/9/5;15:31:47;30.60;40.00
2022/9/5;15:31:58;30.60;40.00
2022/9/5;15:32:9;30.60;40.00
2022/9/5;15:32:19;30.60;40.00
2022/9/5;15:32:30;30.60;40.00
2022/9/5;15:32:41;30.60;41.00
2022/9/5;15:32:51;30.60;41.00
2022/9/5;15:33:2;30.60;41.00
2022/9/5;15:33:13;30.60;41.00
2022/9/5;15:33:23;30.60;41.00
2022/9/5;15:33:34;30.60;41.00
2022/9/5;15:33:45;30.60;40.00
2022/9/5;15:33:55;30.60;40.00
2022/9/5;15:34:6;30.60;40.00
2022/9/5;15:34:17;30.60;40.00
2022/9/5;15:34:27;30.60;40.00
2022/9/5;15:34:38;30.60;40.00
2022/9/5;15:34:49;30.70;40.00
2022/9/5;15:34:59;30.60;40.00
2022/9/5;15:35:10;30.70;40.00
2022/9/5;15:35:21;30.70;40.00
2022/9/5;15:35:32;30.60;40.00
2022/9/5;15:35:42;30.60;40.00
2022/9/5;15:35:53;30.60;40.00
2022/9/5;15:36:4;30.50;40.00
2022/9/5;15:36:14;30.60;40.00
2022/9/5;15:36:25;30.60;40.00
2022/9/5;15:36:36;30.60;40.00
2022/9/5;15:36:46;30.60;40.00
2022/9/5;15:36:57;30.50;40.00
2022/9/5;15:37:8;30.50;40.00
2022/9/5;15:37:18;30.50;40.00
2022/9/5;15:37:29;30.50;40.00
2022/9/5;15:37:40;30.50;40.00
2022/9/5;15:37:50;30.50;40.00
2022/9/5;15:38:1;30.50;40.00
2022/9/5;15:38:12;30.50;40.00
2022/9/5;15:38:22;30.50;40.00
2022/9/5;15:38:33;30.50;40.00
2022/9/5;15:38:44;30.50;40.00
2022/9/5;15:38:54;30.50;40.00
2022/9/5;15:39:5;30.50;40.00
2022/9/5;15:39:16;30.50;40.00
2022/9/5;15:39:26;30.50;40.00
2022/9/5;15:39:37;30.40;40.00
2022/9/5;15:39:48;30.40;40.00
2022/9/5;15:39:58;30.40;40.00
2022/9/5;15:40:9;30.40;40.00
2022/9/5;15:40:20;30.40;40.00
2022/9/5;15:40:30;30.40;40.00
2022/9/5;15:40:41;30.40;40.00
2022/9/5;15:40:52;30.40;40.00
2022/9/5;15:41:2;30.40;40.00
2022/9/5;15:41:13;30.40;41.00
2022/9/5;15:41:24;30.40;41.00
2022/9/5;15:41:34;30.40;41.00
2022/9/5;15:41:45;30.40;41.00
2022/9/5;15:41:56;30.40;41.00
2022/9/5;15:42:6;30.40;41.00
2022/9/5;15:42:17;30.40;41.00
2022/9/5;15:42:28;30.40;41.00
2022/9/5;15:42:38;30.40;41.00
2022/9/5;15:42:49;30.40;41.00
2022/9/5;15:43:0;30.40;41.00
2022/9/5;15:43:10;30.40;41.00
2022/9/5;15:43:21;30.40;41.00
2022/9/5;15:43:32;30.40;41.00
2022/9/5;15:43:42;30.40;41.00
2022/9/5;15:43:53;30.40;41.00
2022/9/5;15:44:4;30.40;41.00
2022/9/5;15:44:14;30.40;41.00
2022/9/5;15:44:25;30.40;41.00
2022/9/5;15:44:36;30.40;41.00
2022/9/5;15:44:46;30.40;41.00
2022/9/5;15:44:57;30.40;41.00
2022/9/5;15:45:8;30.40;41.00
2022/9/5;15:45:18;30.40;41.00
2022/9/5;15:45:29;30.20;41.00
2022/9/5;15:45:40;30.40;41.00
2022/9/5;15:45:51;30.40;41.00
2022/9/5;15:46:1;30.40;41.00
2022/9/5;15:46:12;30.40;41.00
2022/9/5;15:46:23;30.40;41.00
2022/9/5;15:46:33;30.40;41.00
2022/9/5;15:46:44;30.40;41.00
2022/9/5;15:46:55;30.40;41.00
2022/9/5;15:47:5;30.40;41.00
2022/9/5;15:47:16;30.40;41.00
2022/9/5;15:47:27;30.40;41.00
2022/9/5;15:47:37;30.40;41.00
2022/9/5;15:47:48;30.40;41.00
2022/9/5;15:47:59;30.40;41.00
2022/9/5;15:48:9;30.40;41.00
2022/9/5;15:48:20;30.40;41.00
2022/9/5;15:48:31;30.40;41.00
2022/9/5;15:48:41;30.40;41.00
2022/9/5;15:48:52;30.40;41.00
2022/9/5;15:49:3;30.40;41.00
2022/9/5;15:49:13;30.40;41.00
2022/9/5;15:49:24;30.40;41.00
2022/9/5;15:49:35;30.40;41.00
2022/9/5;15:49:45;30.40;41.00
2022/9/5;15:49:56;30.40;41.00
2022/9/5;15:50:7;30.40;41.00
2022/9/5;15:50:17;30.40;41.00
2022/9/5;15:50:28;30.40;41.00
2022/9/5;15:50:39;30.40;41.00
2022/9/5;15:50:49;30.40;41.00
2022/9/5;15:51:0;30.40;41.00
2022/9/5;15:51:11;30.40;41.00
2022/9/5;15:51:22;30.40;41.00
2022/9/5;15:51:32;30.40;41.00
2022/9/5;15:51:43;30.40;41.00
2022/9/5;15:51:54;30.40;41.00
2022/9/5;15:52:4;30.40;41.00
2022/9/5;15:52:15;30.50;41.00
2022/9/5;15:52:26;30.40;41.00
2022/9/5;15:52:36;30.40;41.00
2022/9/5;15:52:47;30.40;41.00
2022/9/5;15:52:58;30.50;41.00
2022/9/5;15:53:8;30.50;41.00
2022/9/5;15:53:19;30.50;41.00
2022/9/5;15:53:30;30.50;41.00
2022/9/5;15:53:40;30.50;41.00
2022/9/5;15:53:51;30.40;41.00
2022/9/5;15:54:2;30.40;41.00
2022/9/5;15:54:12;30.50;41.00
2022/9/5;15:54:23;30.40;41.00
2022/9/5;15:54:34;30.50;41.00
2022/9/5;15:54:44;30.50;41.00
2022/9/5;15:54:55;30.50;41.00
2022/9/5;15:55:6;30.40;41.00
2022/9/5;15:55:16;30.40;41.00
2022/9/5;15:55:27;30.40;41.00
2022/9/5;15:55:38;30.40;41.00
2022/9/5;15:55:48;30.40;41.00
2022/9/5;15:55:59;30.40;41.00
2022/9/5;15:56:10;30.40;41.00
2022/9/5;15:56:20;30.40;41.00
2022/9/5;15:56:31;30.40;41.00
2022/9/5;15:56:42;30.40;41.00
2022/9/5;15:56:52;30.40;41.00
2022/9/5;15:57:3;30.50;41.00
2022/9/5;15:57:14;30.40;41.00
2022/9/5;15:57:24;30.40;40.00
2022/9/5;15:57:35;30.50;41.00
2022/9/5;15:57:46;30.40;41.00
2022/9/5;15:57:56;30.40;41.00
2022/9/5;15:58:7;30.40;41.00
2022/9/5;15:58:18;30.40;41.00
2022/9/5;15:58:28;30.40;41.00
2022/9/5;15:58:39;30.40;41.00
