
Data;Hora;Temperatura;Umidade
2022/9/3;9:47:11;26.80;67.00
2022/9/3;9:47:22;26.80;67.00
2022/9/3;9:47:32;26.70;67.00
2022/9/3;9:47:43;26.80;66.00
2022/9/3;9:47:54;26.80;67.00
2022/9/3;9:48:4;26.70;67.00
2022/9/3;9:48:15;26.70;67.00
2022/9/3;9:48:26;26.70;67.00
2022/9/3;9:48:36;26.70;67.00
2022/9/3;9:48:47;26.70;67.00
2022/9/3;9:48:58;26.70;67.00
2022/9/3;9:49:8;26.70;67.00
2022/9/3;9:49:19;26.70;66.00
2022/9/3;9:49:30;26.90;66.00
2022/9/3;9:49:40;26.70;67.00
2022/9/3;9:49:51;26.70;67.00
2022/9/3;9:50:2;26.70;67.00
2022/9/3;9:50:12;26.90;67.00
2022/9/3;9:50:23;26.70;66.00
2022/9/3;9:50:34;26.90;66.00
2022/9/3;9:50:44;26.70;67.00
2022/9/3;9:50:55;26.70;67.00
2022/9/3;9:51:6;26.70;67.00
2022/9/3;9:51:16;26.70;67.00
2022/9/3;9:51:27;26.70;67.00
2022/9/3;9:51:38;26.90;67.00
2022/9/3;9:51:48;26.90;67.00
2022/9/3;9:51:59;26.90;67.00
2022/9/3;9:52:10;26.90;67.00
2022/9/3;9:52:20;26.90;67.00
2022/9/3;9:52:31;26.90;66.00
2022/9/3;9:52:42;26.90;66.00
2022/9/3;9:52:52;26.90;67.00
2022/9/3;9:53:3;26.90;67.00
2022/9/3;9:53:14;26.70;66.00
2022/9/3;9:53:24;26.90;67.00
2022/9/3;9:53:35;26.70;67.00
2022/9/3;9:53:46;26.90;66.00
2022/9/3;9:53:56;26.90;67.00
2022/9/3;9:54:7;26.90;66.00
2022/9/3;9:54:18;26.90;66.00
2022/9/3;9:54:28;26.90;67.00
2022/9/3;9:54:39;26.90;66.00
2022/9/3;9:54:50;26.90;66.00
2022/9/3;9:55:0;26.80;66.00
2022/9/3;9:55:11;26.90;67.00
2022/9/3;9:55:22;26.90;67.00
2022/9/3;9:55:32;26.90;67.00
2022/9/3;9:55:43;26.90;67.00
2022/9/3;9:55:54;26.90;67.00
2022/9/3;9:56:4;26.80;67.00
2022/9/3;9:56:15;26.90;66.00
2022/9/3;9:56:26;26.80;66.00
2022/9/3;9:56:36;26.90;66.00
2022/9/3;9:56:47;26.90;66.00
2022/9/3;9:56:58;26.80;66.00
2022/9/3;9:57:8;26.80;66.00
2022/9/3;9:57:19;26.80;66.00
2022/9/3;9:57:30;26.80;67.00
2022/9/3;9:57:40;26.90;66.00
2022/9/3;9:57:51;26.80;66.00
2022/9/3;9:58:2;26.80;66.00
2022/9/3;9:58:12;26.80;67.00
2022/9/3;9:58:23;26.80;66.00
2022/9/3;9:58:34;26.80;67.00
2022/9/3;9:58:44;26.80;66.00
2022/9/3;9:58:55;26.80;67.00
2022/9/3;9:59:6;26.80;66.00
2022/9/3;9:59:16;26.90;66.00
2022/9/3;9:59:27;26.80;66.00
2022/9/3;9:59:38;26.80;67.00
2022/9/3;9:59:48;26.80;66.00
2022/9/3;9:59:59;26.80;67.00
2022/9/3;10:0:10;26.90;66.00
2022/9/3;10:0:20;26.90;66.00
2022/9/3;10:0:31;26.90;66.00
2022/9/3;10:0:42;26.90;66.00
2022/9/3;10:0:52;26.90;66.00
2022/9/3;10:1:3;26.90;66.00
2022/9/3;10:1:14;26.90;66.00
2022/9/3;10:1:24;26.80;66.00
2022/9/3;10:1:35;26.90;66.00
2022/9/3;10:1:46;26.80;66.00
2022/9/3;10:1:56;26.90;66.00
2022/9/3;10:2:7;26.90;66.00
2022/9/3;10:2:18;26.90;66.00
2022/9/3;10:2:28;26.90;66.00
2022/9/3;10:2:39;26.90;66.00
2022/9/3;10:2:50;26.90;66.00
2022/9/3;10:3:0;26.90;66.00
2022/9/3;10:3:11;26.90;66.00
2022/9/3;10:3:21;26.90;66.00
2022/9/3;10:3:32;26.90;66.00
2022/9/3;10:3:43;26.90;66.00
2022/9/3;10:3:53;26.90;66.00
2022/9/3;10:4:4;26.90;66.00
2022/9/3;10:4:15;26.90;66.00
2022/9/3;10:4:25;26.90;66.00
2022/9/3;10:4:36;26.90;66.00
2022/9/3;10:4:47;26.90;66.00
2022/9/3;10:4:57;26.90;66.00
2022/9/3;10:5:8;26.90;66.00
2022/9/3;10:5:19;26.90;66.00
2022/9/3;10:5:29;26.90;66.00
2022/9/3;10:5:40;26.90;66.00
2022/9/3;10:5:51;26.90;66.00
2022/9/3;10:6:1;26.90;66.00
2022/9/3;10:6:12;26.90;66.00
2022/9/3;10:6:23;26.90;66.00
2022/9/3;10:6:33;26.90;66.00
2022/9/3;10:6:44;26.90;66.00
2022/9/3;10:6:55;26.90;66.00
2022/9/3;10:7:5;26.80;66.00
2022/9/3;10:7:16;26.90;66.00
2022/9/3;10:7:27;26.90;66.00
2022/9/3;10:7:37;26.90;66.00
2022/9/3;10:7:48;26.90;66.00
2022/9/3;10:7:59;26.90;66.00
2022/9/3;10:8:9;26.90;66.00
2022/9/3;10:8:20;26.80;66.00
2022/9/3;10:8:31;26.80;66.00
2022/9/3;10:8:41;26.80;66.00
2022/9/3;10:8:52;26.80;66.00
2022/9/3;10:9:3;26.80;66.00
2022/9/3;10:9:13;26.80;66.00
2022/9/3;10:9:24;26.80;66.00
2022/9/3;10:9:35;26.80;66.00
2022/9/3;10:9:45;26.80;66.00
2022/9/3;10:9:56;26.80;66.00
2022/9/3;10:10:7;26.90;66.00
2022/9/3;10:10:17;26.90;66.00
2022/9/3;10:10:28;26.80;66.00
2022/9/3;10:10:39;26.90;66.00
2022/9/3;10:10:49;26.80;66.00
2022/9/3;10:11:0;26.90;66.00
2022/9/3;10:11:11;26.80;66.00
2022/9/3;10:11:21;26.80;66.00
2022/9/3;10:11:32;26.80;66.00
2022/9/3;10:11:43;26.80;66.00
2022/9/3;10:11:53;26.80;66.00
2022/9/3;10:12:4;26.80;66.00
2022/9/3;10:12:15;26.80;66.00
2022/9/3;10:12:25;26.80;66.00
2022/9/3;10:12:36;26.80;66.00
2022/9/3;10:12:47;26.80;66.00
2022/9/3;10:12:57;26.90;66.00
2022/9/3;10:13:8;26.80;66.00
2022/9/3;10:13:19;26.80;66.00
2022/9/3;10:13:29;26.80;66.00
2022/9/3;10:13:40;26.80;66.00
2022/9/3;10:13:51;26.80;66.00
2022/9/3;10:14:1;26.80;66.00
2022/9/3;10:14:12;26.80;66.00
2022/9/3;10:14:23;26.80;66.00
2022/9/3;10:14:33;26.80;66.00
2022/9/3;10:14:44;26.80;66.00
2022/9/3;10:14:55;26.90;66.00
2022/9/3;10:15:5;26.80;66.00
2022/9/3;10:15:16;26.80;66.00
2022/9/3;10:15:27;26.80;66.00
2022/9/3;10:15:37;26.80;66.00
2022/9/3;10:15:48;26.80;66.00
2022/9/3;10:15:59;26.80;66.00
2022/9/3;10:16:9;26.80;66.00
2022/9/3;10:16:20;26.80;66.00
2022/9/3;10:16:31;26.80;66.00
2022/9/3;10:16:41;26.80;66.00
2022/9/3;10:16:52;26.80;66.00
2022/9/3;10:17:3;26.80;66.00
2022/9/3;10:17:13;26.80;66.00
2022/9/3;10:17:24;26.80;66.00
2022/9/3;10:17:35;26.80;66.00
2022/9/3;10:17:45;26.80;66.00
2022/9/3;10:17:56;26.80;66.00
2022/9/3;10:18:7;26.80;66.00
2022/9/3;10:18:17;26.90;66.00
2022/9/3;10:18:28;26.80;66.00
2022/9/3;10:18:39;26.80;66.00
2022/9/3;10:18:49;26.80;66.00
2022/9/3;10:19:0;26.80;66.00
2022/9/3;10:19:11;26.80;66.00
2022/9/3;10:19:21;26.80;66.00
2022/9/3;10:19:32;26.90;66.00
2022/9/3;10:19:43;26.90;66.00
2022/9/3;10:19:53;26.90;66.00
2022/9/3;10:20:4;26.90;66.00
2022/9/3;10:20:15;26.90;66.00
2022/9/3;10:20:25;26.90;66.00
2022/9/3;10:20:36;26.90;66.00
2022/9/3;10:20:47;26.90;66.00
2022/9/3;10:20:57;26.90;66.00
2022/9/3;10:21:8;26.90;66.00
2022/9/3;10:21:19;26.90;66.00
2022/9/3;10:21:29;26.80;66.00
2022/9/3;10:21:40;26.90;66.00
2022/9/3;10:21:51;26.90;66.00
2022/9/3;10:22:1;26.90;66.00
2022/9/3;10:22:12;26.90;66.00
2022/9/3;10:22:23;26.90;66.00
2022/9/3;10:22:33;26.90;66.00
2022/9/3;10:22:44;26.90;66.00
2022/9/3;10:22:55;26.90;66.00
2022/9/3;10:23:5;26.90;66.00
2022/9/3;10:23:16;26.90;66.00
2022/9/3;10:23:27;26.90;66.00
2022/9/3;10:23:37;26.90;66.00
2022/9/3;10:23:48;26.90;66.00
2022/9/3;10:23:59;26.90;66.00
2022/9/3;10:24:9;27.00;66.00
2022/9/3;10:24:20;26.90;66.00
2022/9/3;10:24:31;26.90;66.00
2022/9/3;10:24:41;27.00;66.00
2022/9/3;10:24:52;27.00;66.00
2022/9/3;10:25:3;27.00;66.00
2022/9/3;10:25:13;27.00;66.00
2022/9/3;10:25:24;27.00;66.00
2022/9/3;10:25:35;27.00;66.00
2022/9/3;10:25:45;27.00;66.00
2022/9/3;10:25:56;27.00;66.00
2022/9/3;10:26:7;27.00;66.00
2022/9/3;10:26:17;27.00;66.00
2022/9/3;10:26:28;27.00;66.00
2022/9/3;10:26:39;26.90;66.00
2022/9/3;10:26:49;27.00;66.00
2022/9/3;10:27:0;27.00;66.00
2022/9/3;10:27:11;27.00;66.00
2022/9/3;10:27:21;27.00;66.00
2022/9/3;10:27:32;27.00;66.00
2022/9/3;10:27:43;27.00;66.00
2022/9/3;10:27:53;27.00;66.00
2022/9/3;10:28:4;26.90;66.00
2022/9/3;10:28:15;27.00;66.00
2022/9/3;10:28:25;27.00;66.00
2022/9/3;10:28:36;27.00;66.00
2022/9/3;10:28:47;27.00;66.00
2022/9/3;10:28:57;27.00;66.00
2022/9/3;10:29:8;27.00;66.00
2022/9/3;10:29:19;26.90;66.00
2022/9/3;10:29:29;27.00;66.00
2022/9/3;10:29:40;26.90;66.00
2022/9/3;10:29:51;26.90;66.00
2022/9/3;10:30:1;26.90;66.00
2022/9/3;10:30:12;26.90;66.00
2022/9/3;10:30:23;27.00;66.00
2022/9/3;10:30:33;27.00;66.00
2022/9/3;10:30:44;27.00;66.00
2022/9/3;10:30:55;26.90;66.00
2022/9/3;10:31:5;27.00;66.00
2022/9/3;10:31:16;27.00;66.00
2022/9/3;10:31:27;26.90;66.00
2022/9/3;10:31:37;27.00;66.00
2022/9/3;10:31:48;27.00;66.00
2022/9/3;10:31:59;26.90;66.00
2022/9/3;10:32:9;26.90;66.00
2022/9/3;10:32:20;27.00;66.00
2022/9/3;10:32:31;27.00;66.00
2022/9/3;10:32:41;27.00;66.00
2022/9/3;10:32:52;27.00;66.00
2022/9/3;10:33:3;27.00;66.00
2022/9/3;10:33:13;27.00;66.00
2022/9/3;10:33:24;27.00;66.00
2022/9/3;10:33:35;27.00;66.00
2022/9/3;10:33:45;27.00;66.00
2022/9/3;10:33:56;27.00;66.00
2022/9/3;10:34:7;27.00;66.00
2022/9/3;10:34:17;27.00;66.00
2022/9/3;10:34:28;27.00;66.00
2022/9/3;10:34:39;27.00;66.00
2022/9/3;10:34:49;27.00;66.00
2022/9/3;10:35:0;27.00;66.00
2022/9/3;10:35:11;27.00;66.00
2022/9/3;10:35:21;27.00;66.00
2022/9/3;10:35:32;27.00;66.00
2022/9/3;10:35:43;27.00;66.00
2022/9/3;10:35:53;27.00;66.00
2022/9/3;10:36:4;27.00;65.00
2022/9/3;10:36:15;27.00;65.00
2022/9/3;10:36:25;27.00;65.00
2022/9/3;10:36:36;27.00;66.00
2022/9/3;10:36:47;27.00;66.00
2022/9/3;10:36:57;27.00;66.00
2022/9/3;10:37:8;27.00;65.00
2022/9/3;10:37:19;27.00;65.00
2022/9/3;10:37:29;27.00;65.00
2022/9/3;10:37:40;27.00;65.00
2022/9/3;10:37:51;27.20;65.00
2022/9/3;10:38:1;27.20;65.00
2022/9/3;10:38:12;27.20;65.00
2022/9/3;10:38:23;27.00;65.00
2022/9/3;10:38:33;27.20;65.00
2022/9/3;10:38:44;27.20;65.00
2022/9/3;10:38:55;27.20;65.00
2022/9/3;10:39:5;27.00;65.00
2022/9/3;10:39:16;27.00;65.00
2022/9/3;10:39:27;27.20;65.00
2022/9/3;10:39:37;27.20;65.00
2022/9/3;10:39:48;27.00;65.00
2022/9/3;10:39:59;27.20;65.00
2022/9/3;10:40:9;27.20;65.00
2022/9/3;10:40:20;27.20;65.00
2022/9/3;10:40:31;27.20;65.00
2022/9/3;10:40:41;27.20;65.00
2022/9/3;10:40:52;27.20;65.00
2022/9/3;10:41:3;27.00;65.00
2022/9/3;10:41:13;27.00;65.00
2022/9/3;10:41:24;27.00;65.00
2022/9/3;10:41:35;27.00;65.00
2022/9/3;10:41:45;27.20;65.00
2022/9/3;10:41:56;27.20;65.00
2022/9/3;10:42:7;27.20;65.00
2022/9/3;10:42:17;27.00;65.00
2022/9/3;10:42:28;27.20;65.00
2022/9/3;10:42:39;27.00;65.00
2022/9/3;10:42:49;27.20;65.00
2022/9/3;10:43:0;27.00;65.00
2022/9/3;10:43:11;27.20;65.00
2022/9/3;10:43:21;27.20;65.00
2022/9/3;10:43:32;27.20;65.00
2022/9/3;10:43:43;27.20;65.00
2022/9/3;10:43:53;27.20;65.00
2022/9/3;10:44:4;27.20;65.00
2022/9/3;10:44:15;27.20;65.00
2022/9/3;10:44:25;27.20;65.00
2022/9/3;10:44:36;27.20;65.00
2022/9/3;10:44:47;27.20;65.00
2022/9/3;10:44:57;27.20;65.00
2022/9/3;10:45:8;27.20;65.00
2022/9/3;10:45:19;27.20;65.00
2022/9/3;10:45:29;27.20;65.00
2022/9/3;10:45:40;27.20;65.00
2022/9/3;10:45:50;27.20;65.00
2022/9/3;10:46:1;27.20;65.00
2022/9/3;10:46:12;27.20;65.00
2022/9/3;10:46:23;27.20;65.00
2022/9/3;10:46:33;27.20;65.00
2022/9/3;10:46:44;27.20;65.00
2022/9/3;10:46:55;27.20;65.00
2022/9/3;10:47:5;27.20;65.00
2022/9/3;10:47:16;27.20;65.00
2022/9/3;10:47:27;27.20;65.00
2022/9/3;10:47:37;27.20;65.00
2022/9/3;10:47:48;27.20;65.00
2022/9/3;10:47:58;27.20;65.00
2022/9/3;10:48:9;27.20;65.00
2022/9/3;10:48:20;27.20;65.00
2022/9/3;10:48:30;27.20;65.00
2022/9/3;10:48:41;27.20;65.00
2022/9/3;10:48:52;27.20;65.00
2022/9/3;10:49:2;27.20;65.00
2022/9/3;10:49:13;27.20;65.00
2022/9/3;10:49:24;27.20;65.00
2022/9/3;10:49:34;27.20;65.00
2022/9/3;10:49:45;27.20;65.00
2022/9/3;10:49:56;27.20;65.00
2022/9/3;10:50:6;27.20;65.00
2022/9/3;10:50:17;27.20;65.00
2022/9/3;10:50:28;27.20;65.00
2022/9/3;10:50:38;27.20;65.00
2022/9/3;10:50:49;27.20;65.00
2022/9/3;10:51:0;27.20;65.00
2022/9/3;10:51:10;27.20;65.00
2022/9/3;10:51:21;27.20;65.00
2022/9/3;10:51:32;27.20;65.00
2022/9/3;10:51:42;27.20;65.00
2022/9/3;10:51:53;27.20;65.00
2022/9/3;10:52:4;27.20;65.00
2022/9/3;10:52:14;27.20;65.00
2022/9/3;10:52:25;27.20;65.00
2022/9/3;10:52:36;27.20;65.00
2022/9/3;10:52:46;27.20;65.00
2022/9/3;10:52:57;27.20;65.00
2022/9/3;10:53:8;27.20;65.00
2022/9/3;10:53:18;27.20;65.00
2022/9/3;10:53:29;27.20;65.00
2022/9/3;10:53:40;27.20;65.00
2022/9/3;10:53:50;27.20;65.00
2022/9/3;10:54:1;27.20;65.00
2022/9/3;10:54:12;27.20;65.00
2022/9/3;10:54:22;27.20;65.00
2022/9/3;10:54:33;27.20;65.00
2022/9/3;10:54:44;27.20;65.00
2022/9/3;10:54:54;27.20;65.00
2022/9/3;10:55:5;27.20;65.00
2022/9/3;10:55:16;27.20;65.00
2022/9/3;10:55:26;27.20;65.00
2022/9/3;10:55:37;27.20;65.00
2022/9/3;10:55:48;27.20;65.00
2022/9/3;10:55:58;27.20;65.00
2022/9/3;10:56:9;27.20;65.00
2022/9/3;10:56:20;27.20;65.00
2022/9/3;10:56:30;27.20;65.00
2022/9/3;10:56:41;27.20;65.00
2022/9/3;10:56:52;27.20;65.00
2022/9/3;10:57:2;27.20;65.00
2022/9/3;10:57:13;27.20;65.00
2022/9/3;10:57:24;27.20;65.00
2022/9/3;10:57:34;27.20;65.00
2022/9/3;10:57:45;27.20;65.00
2022/9/3;10:57:56;27.20;65.00
2022/9/3;10:58:6;27.20;65.00
2022/9/3;10:58:17;27.20;65.00
2022/9/3;10:58:28;27.20;65.00
2022/9/3;10:58:38;27.20;65.00
2022/9/3;10:58:49;27.20;65.00
2022/9/3;10:59:0;27.20;65.00
2022/9/3;10:59:10;27.20;65.00
2022/9/3;10:59:21;27.20;65.00
2022/9/3;10:59:32;27.20;65.00
2022/9/3;10:59:42;27.20;65.00
2022/9/3;10:59:53;27.20;65.00
2022/9/3;11:0:4;27.20;65.00
2022/9/3;11:0:14;27.20;65.00
2022/9/3;11:0:25;27.20;65.00
2022/9/3;11:0:36;27.20;65.00
2022/9/3;11:0:46;27.20;65.00
2022/9/3;11:0:57;27.20;65.00
2022/9/3;11:1:8;27.20;65.00
2022/9/3;11:1:18;27.20;65.00
2022/9/3;11:1:29;27.20;65.00
2022/9/3;11:1:40;27.20;65.00
2022/9/3;11:1:50;27.10;65.00
2022/9/3;11:2:1;27.20;65.00
2022/9/3;11:2:12;27.20;65.00
2022/9/3;11:2:22;27.20;65.00
2022/9/3;11:2:33;27.20;65.00
2022/9/3;11:2:44;27.20;65.00
2022/9/3;11:2:54;27.20;65.00
2022/9/3;11:3:5;27.20;65.00
2022/9/3;11:3:16;27.20;65.00
2022/9/3;11:3:26;27.20;65.00
2022/9/3;11:3:37;27.20;65.00
2022/9/3;11:3:48;27.20;65.00
2022/9/3;11:3:58;27.20;65.00
2022/9/3;11:4:9;27.20;65.00
2022/9/3;11:4:20;27.20;65.00
2022/9/3;11:4:30;27.20;65.00
2022/9/3;11:4:41;27.20;65.00
2022/9/3;11:4:52;27.20;65.00
2022/9/3;11:5:2;27.20;65.00
2022/9/3;11:5:13;27.20;65.00
2022/9/3;11:5:24;27.20;65.00
2022/9/3;11:5:34;27.10;65.00
2022/9/3;11:5:45;27.10;65.00
2022/9/3;11:5:56;27.20;65.00
2022/9/3;11:6:6;27.20;65.00
2022/9/3;11:6:17;27.20;65.00
2022/9/3;11:6:28;27.20;65.00
2022/9/3;11:6:38;27.20;65.00
2022/9/3;11:6:49;27.20;65.00
2022/9/3;11:7:0;27.20;65.00
2022/9/3;11:7:10;27.20;65.00
2022/9/3;11:7:21;27.20;65.00
2022/9/3;11:7:32;27.20;65.00
2022/9/3;11:7:42;27.20;65.00
2022/9/3;11:7:53;27.20;65.00
2022/9/3;11:8:4;27.20;65.00
2022/9/3;11:8:14;27.20;65.00
2022/9/3;11:8:25;27.20;65.00
2022/9/3;11:8:36;27.20;65.00
2022/9/3;11:8:46;27.20;65.00
2022/9/3;11:8:57;27.20;65.00
2022/9/3;11:9:8;27.20;65.00
2022/9/3;11:9:18;27.10;65.00
2022/9/3;11:9:29;27.10;65.00
2022/9/3;11:9:40;27.10;65.00
2022/9/3;11:9:50;27.10;65.00
2022/9/3;11:10:1;27.20;65.00
2022/9/3;11:10:12;27.20;65.00
2022/9/3;11:10:22;27.20;65.00
2022/9/3;11:10:33;27.20;65.00
2022/9/3;11:10:44;27.20;65.00
2022/9/3;11:10:54;27.20;65.00
2022/9/3;11:11:5;27.20;65.00
2022/9/3;11:11:16;27.20;65.00
2022/9/3;11:11:26;27.20;65.00
2022/9/3;11:11:37;27.20;65.00
2022/9/3;11:11:48;27.20;65.00
2022/9/3;11:11:58;27.20;65.00
2022/9/3;11:12:9;27.20;65.00
2022/9/3;11:12:20;27.20;65.00
2022/9/3;11:12:30;27.10;65.00
2022/9/3;11:12:41;27.20;65.00
2022/9/3;11:12:52;27.20;65.00
2022/9/3;11:13:2;27.20;65.00
2022/9/3;11:13:13;27.20;65.00
2022/9/3;11:13:24;27.20;65.00
2022/9/3;11:13:34;27.20;65.00
2022/9/3;11:13:45;27.20;65.00
2022/9/3;11:13:56;27.20;65.00
2022/9/3;11:14:6;27.20;65.00
2022/9/3;11:14:17;27.20;65.00
2022/9/3;11:14:28;27.20;65.00
2022/9/3;11:14:38;27.20;65.00
2022/9/3;11:14:49;27.20;65.00
2022/9/3;11:15:0;27.20;65.00
2022/9/3;11:15:10;27.20;65.00
2022/9/3;11:15:21;27.20;65.00
2022/9/3;11:15:32;27.20;65.00
2022/9/3;11:15:42;27.20;65.00
2022/9/3;11:15:53;27.20;65.00
2022/9/3;11:16:4;27.20;65.00
2022/9/3;11:16:14;27.20;65.00
2022/9/3;11:16:25;27.20;65.00
2022/9/3;11:16:36;27.20;65.00
2022/9/3;11:16:46;27.20;65.00
2022/9/3;11:16:57;27.20;65.00
2022/9/3;11:17:8;27.20;65.00
2022/9/3;11:17:18;27.20;65.00
2022/9/3;11:17:29;27.20;65.00
2022/9/3;11:17:40;27.20;65.00
2022/9/3;11:17:50;27.20;65.00
2022/9/3;11:18:1;27.20;65.00
2022/9/3;11:18:12;27.20;65.00
2022/9/3;11:18:22;27.20;65.00
2022/9/3;11:18:33;27.20;65.00
2022/9/3;11:18:44;27.20;65.00
2022/9/3;11:18:54;27.20;65.00
2022/9/3;11:19:5;27.20;65.00
2022/9/3;11:19:16;27.20;65.00
2022/9/3;11:19:26;27.20;65.00
2022/9/3;11:19:37;27.20;65.00
2022/9/3;11:19:48;27.20;65.00
2022/9/3;11:19:58;27.20;65.00
2022/9/3;11:20:9;27.20;65.00
2022/9/3;11:20:20;27.20;65.00
2022/9/3;11:20:30;27.20;65.00
2022/9/3;11:20:41;27.20;65.00
2022/9/3;11:20:52;27.20;65.00
2022/9/3;11:21:2;27.20;65.00
2022/9/3;11:21:13;27.20;65.00
2022/9/3;11:21:24;27.20;65.00
2022/9/3;11:21:34;27.20;65.00
2022/9/3;11:21:45;27.20;65.00
2022/9/3;11:21:56;27.20;65.00
2022/9/3;11:22:6;27.20;65.00
2022/9/3;11:22:17;27.20;65.00
2022/9/3;11:22:28;27.20;65.00
2022/9/3;11:22:38;27.20;65.00
2022/9/3;11:22:49;27.20;65.00
2022/9/3;11:23:0;27.20;65.00
2022/9/3;11:23:10;27.20;65.00
2022/9/3;11:23:21;27.20;65.00
2022/9/3;11:23:32;27.20;65.00
2022/9/3;11:23:42;27.20;65.00
2022/9/3;11:23:53;27.20;65.00
2022/9/3;11:24:4;27.20;65.00
2022/9/3;11:24:14;27.20;65.00
2022/9/3;11:24:25;27.20;65.00
2022/9/3;11:24:36;27.20;65.00
2022/9/3;11:24:46;27.20;65.00
2022/9/3;11:24:57;27.20;65.00
2022/9/3;11:25:8;27.20;65.00
2022/9/3;11:25:18;27.20;65.00
2022/9/3;11:25:29;27.20;65.00
2022/9/3;11:25:40;27.20;65.00
2022/9/3;11:25:50;27.20;65.00
2022/9/3;11:26:1;27.20;65.00
2022/9/3;11:26:12;27.20;65.00
2022/9/3;11:26:22;27.20;65.00
2022/9/3;11:26:33;27.20;65.00
2022/9/3;11:26:44;27.20;65.00
2022/9/3;11:26:54;27.20;65.00
2022/9/3;11:27:5;27.20;65.00
2022/9/3;11:27:16;27.20;65.00
2022/9/3;11:27:26;27.20;65.00
2022/9/3;11:27:37;27.20;65.00
2022/9/3;11:27:48;27.20;65.00
2022/9/3;11:27:58;27.20;65.00
2022/9/3;11:28:9;27.20;65.00
2022/9/3;11:28:20;27.20;65.00
2022/9/3;11:28:30;27.20;65.00
2022/9/3;11:28:41;27.20;65.00
2022/9/3;11:28:52;27.20;65.00
2022/9/3;11:29:2;27.20;65.00
2022/9/3;11:29:13;27.20;65.00
2022/9/3;11:29:24;27.20;65.00
2022/9/3;11:29:34;27.20;65.00
2022/9/3;11:29:45;27.20;65.00
2022/9/3;11:29:56;27.20;65.00
2022/9/3;11:30:6;27.20;65.00
2022/9/3;11:30:17;27.20;65.00
2022/9/3;11:30:28;27.20;65.00
2022/9/3;11:30:38;27.20;65.00
2022/9/3;11:30:49;27.20;65.00
2022/9/3;11:31:0;27.20;65.00
2022/9/3;11:31:10;27.20;65.00
2022/9/3;11:31:21;27.20;65.00
2022/9/3;11:31:32;27.10;65.00
2022/9/3;11:31:42;27.10;65.00
2022/9/3;11:31:53;27.10;65.00
2022/9/3;11:32:4;27.20;65.00
2022/9/3;11:32:14;27.10;65.00
2022/9/3;11:32:25;27.20;65.00
2022/9/3;11:32:36;27.10;65.00
2022/9/3;11:32:46;27.20;65.00
2022/9/3;11:32:57;27.10;65.00
2022/9/3;11:33:8;27.20;65.00
2022/9/3;11:33:18;27.10;65.00
2022/9/3;11:33:29;27.10;65.00
2022/9/3;11:33:40;27.10;65.00
2022/9/3;11:33:50;27.10;65.00
2022/9/3;11:34:1;27.20;65.00
2022/9/3;11:34:11;27.10;65.00
