
Data;Hora;Temperatura;Umidade
2022/9/2;15:11:17;27.10;62.00
2022/9/2;15:11:27;27.10;61.00
2022/9/2;15:11:38;27.10;61.00
2022/9/2;15:11:49;27.10;61.00
2022/9/2;15:11:59;27.10;62.00
2022/9/2;15:12:10;27.00;61.00
2022/9/2;15:12:21;27.10;61.00
2022/9/2;15:12:31;27.00;61.00
2022/9/2;15:12:42;27.10;61.00
2022/9/2;15:12:53;27.00;61.00
2022/9/2;15:13:3;27.00;61.00
2022/9/2;15:13:14;27.00;61.00
2022/9/2;15:13:25;27.10;61.00
2022/9/2;15:13:36;27.10;61.00
2022/9/2;15:13:46;27.10;61.00
2022/9/2;15:13:57;27.00;61.00
2022/9/2;15:14:8;27.00;61.00
2022/9/2;15:14:18;27.00;61.00
2022/9/2;15:14:29;27.00;61.00
2022/9/2;15:14:40;27.10;61.00
2022/9/2;15:14:50;27.00;62.00
2022/9/2;15:15:1;27.00;61.00
2022/9/2;15:15:12;27.00;61.00
2022/9/2;15:15:22;27.00;61.00
2022/9/2;15:15:33;27.00;61.00
2022/9/2;15:15:44;27.00;61.00
2022/9/2;15:15:54;27.00;61.00
2022/9/2;15:16:5;27.00;62.00
2022/9/2;15:16:16;27.00;62.00
2022/9/2;15:16:26;27.00;62.00
2022/9/2;15:16:37;27.00;62.00
2022/9/2;15:16:48;27.00;62.00
2022/9/2;15:16:58;27.00;62.00
2022/9/2;15:17:9;27.00;62.00
2022/9/2;15:17:20;27.00;62.00
2022/9/2;15:17:30;27.00;62.00
2022/9/2;15:17:41;27.10;62.00
2022/9/2;15:17:52;27.10;62.00
2022/9/2;15:18:2;27.10;62.00
2022/9/2;15:18:13;27.00;62.00
2022/9/2;15:18:24;27.00;62.00
2022/9/2;15:18:34;27.10;62.00
2022/9/2;15:18:45;27.00;62.00
2022/9/2;15:18:56;27.00;62.00
2022/9/2;15:19:6;27.00;62.00
2022/9/2;15:19:17;27.00;62.00
2022/9/2;15:19:28;27.00;62.00
2022/9/2;15:19:38;27.10;62.00
2022/9/2;15:19:49;27.10;62.00
2022/9/2;15:20:0;27.00;62.00
2022/9/2;15:20:10;27.10;61.00
2022/9/2;15:20:21;27.10;62.00
2022/9/2;15:20:32;27.00;61.00
2022/9/2;15:20:42;27.10;61.00
2022/9/2;15:20:53;27.00;61.00
2022/9/2;15:21:4;27.00;61.00
2022/9/2;15:21:14;27.00;61.00
2022/9/2;15:21:25;27.10;61.00
2022/9/2;15:21:36;27.10;61.00
2022/9/2;15:21:46;27.10;62.00
2022/9/2;15:21:57;27.10;62.00
2022/9/2;15:22:8;27.10;61.00
2022/9/2;15:22:18;27.00;61.00
2022/9/2;15:22:29;27.00;61.00
2022/9/2;15:22:40;27.10;61.00
2022/9/2;15:22:51;27.10;61.00
2022/9/2;15:23:1;27.10;62.00
2022/9/2;15:23:12;27.10;61.00
2022/9/2;15:23:23;27.00;61.00
2022/9/2;15:23:33;27.00;61.00
2022/9/2;15:23:44;27.00;61.00
2022/9/2;15:23:55;27.00;61.00
2022/9/2;15:24:5;27.00;61.00
2022/9/2;15:24:16;27.00;62.00
2022/9/2;15:24:27;27.00;62.00
2022/9/2;15:24:37;27.00;62.00
2022/9/2;15:24:48;27.00;62.00
2022/9/2;15:24:59;27.00;62.00
2022/9/2;15:25:9;27.00;62.00
2022/9/2;15:25:20;27.00;62.00
2022/9/2;15:25:31;27.00;62.00
2022/9/2;15:25:41;27.10;62.00
2022/9/2;15:25:52;27.00;62.00
2022/9/2;15:26:3;27.10;62.00
2022/9/2;15:26:13;27.00;62.00
2022/9/2;15:26:24;27.10;61.00
2022/9/2;15:26:35;27.00;62.00
2022/9/2;15:26:45;27.00;61.00
2022/9/2;15:26:56;27.00;61.00
2022/9/2;15:27:7;27.00;61.00
2022/9/2;15:27:17;27.10;61.00
2022/9/2;15:27:28;27.00;62.00
2022/9/2;15:27:39;27.00;62.00
2022/9/2;15:27:49;27.00;62.00
2022/9/2;15:28:0;27.00;62.00
2022/9/2;15:28:11;27.00;62.00
2022/9/2;15:28:21;27.00;62.00
2022/9/2;15:28:32;27.00;62.00
2022/9/2;15:28:43;27.00;62.00
2022/9/2;15:28:53;27.00;62.00
2022/9/2;15:29:4;27.00;62.00
2022/9/2;15:29:15;27.00;62.00
2022/9/2;15:29:25;27.10;62.00
2022/9/2;15:29:36;27.00;62.00
2022/9/2;15:29:47;27.00;62.00
2022/9/2;15:29:57;27.00;62.00
2022/9/2;15:30:8;27.10;61.00
2022/9/2;15:30:19;27.00;62.00
2022/9/2;15:30:29;27.00;62.00
2022/9/2;15:30:40;27.10;62.00
2022/9/2;15:30:51;27.00;62.00
2022/9/2;15:31:1;27.00;61.00
2022/9/2;15:31:12;27.00;61.00
2022/9/2;15:31:23;27.00;61.00
2022/9/2;15:31:33;27.00;61.00
2022/9/2;15:31:44;27.00;61.00
2022/9/2;15:31:55;27.00;61.00
2022/9/2;15:32:5;27.10;61.00
2022/9/2;15:32:16;27.00;62.00
2022/9/2;15:32:27;27.00;61.00
2022/9/2;15:32:38;27.00;61.00
2022/9/2;15:32:48;27.00;61.00
2022/9/2;15:32:59;27.00;61.00
2022/9/2;15:33:10;27.00;61.00
2022/9/2;15:33:20;27.00;61.00
2022/9/2;15:33:31;27.00;61.00
2022/9/2;15:33:42;27.10;61.00
2022/9/2;15:33:52;27.10;62.00
2022/9/2;15:34:3;27.00;62.00
2022/9/2;15:34:14;27.00;61.00
2022/9/2;15:34:24;27.00;61.00
2022/9/2;15:34:35;27.00;61.00
2022/9/2;15:34:46;27.00;61.00
2022/9/2;15:34:56;27.00;61.00
2022/9/2;15:35:7;27.00;61.00
2022/9/2;15:35:18;27.00;61.00
2022/9/2;15:35:28;27.00;61.00
2022/9/2;15:35:39;27.10;61.00
2022/9/2;15:35:50;27.00;61.00
2022/9/2;15:36:0;27.00;61.00
2022/9/2;15:36:11;27.00;61.00
2022/9/2;15:36:22;27.10;61.00
2022/9/2;15:36:32;27.00;61.00
2022/9/2;15:36:43;27.00;61.00
2022/9/2;15:36:54;27.00;61.00
2022/9/2;15:37:4;27.00;61.00
2022/9/2;15:37:15;27.00;61.00
2022/9/2;15:37:26;27.00;61.00
2022/9/2;15:37:36;27.00;61.00
2022/9/2;15:37:47;27.00;62.00
2022/9/2;15:37:58;27.00;62.00
2022/9/2;15:38:8;27.00;62.00
2022/9/2;15:38:19;27.00;61.00
2022/9/2;15:38:30;27.00;62.00
2022/9/2;15:38:40;27.00;62.00
2022/9/2;15:38:51;27.00;62.00
2022/9/2;15:39:2;27.00;62.00
2022/9/2;15:39:12;27.00;62.00
2022/9/2;15:39:23;27.00;62.00
2022/9/2;15:39:34;27.00;62.00
2022/9/2;15:39:44;27.00;61.00
2022/9/2;15:39:55;27.00;61.00
2022/9/2;15:40:6;27.00;62.00
2022/9/2;15:40:16;27.00;62.00
2022/9/2;15:40:27;27.00;62.00
2022/9/2;15:40:38;27.20;62.00
2022/9/2;15:40:48;27.00;61.00
2022/9/2;15:40:59;27.00;61.00
2022/9/2;15:41:10;27.10;61.00
2022/9/2;15:41:20;27.00;62.00
2022/9/2;15:41:31;27.00;62.00
2022/9/2;15:41:42;27.00;61.00
2022/9/2;15:41:52;27.00;61.00
2022/9/2;15:42:3;27.10;62.00
2022/9/2;15:42:14;27.10;62.00
2022/9/2;15:42:24;27.10;62.00
2022/9/2;15:42:35;27.10;62.00
2022/9/2;15:42:46;27.10;61.00
2022/9/2;15:42:57;27.10;61.00
2022/9/2;15:43:7;27.10;61.00
2022/9/2;15:43:18;27.10;61.00
2022/9/2;15:43:29;27.10;61.00
2022/9/2;15:43:39;27.10;61.00
2022/9/2;15:43:50;27.10;61.00
2022/9/2;15:44:1;27.10;62.00
2022/9/2;15:44:11;27.10;62.00
2022/9/2;15:44:22;27.10;62.00
2022/9/2;15:44:33;27.10;62.00
2022/9/2;15:44:43;27.10;62.00
2022/9/2;15:44:54;27.10;62.00
2022/9/2;15:45:5;27.10;62.00
2022/9/2;15:45:15;27.10;62.00
2022/9/2;15:45:26;27.10;62.00
2022/9/2;15:45:37;27.10;62.00
2022/9/2;15:45:47;27.10;62.00
2022/9/2;15:45:58;27.00;62.00
2022/9/2;15:46:9;27.00;62.00
2022/9/2;15:46:19;27.10;62.00
2022/9/2;15:46:30;27.10;62.00
2022/9/2;15:46:41;27.10;62.00
2022/9/2;15:46:51;27.10;62.00
2022/9/2;15:47:2;27.10;62.00
2022/9/2;15:47:13;27.00;62.00
2022/9/2;15:47:23;27.10;61.00
2022/9/2;15:47:34;27.10;62.00
2022/9/2;15:47:45;27.10;62.00
2022/9/2;15:47:55;27.10;62.00
2022/9/2;15:48:6;27.10;62.00
2022/9/2;15:48:17;27.10;61.00
2022/9/2;15:48:27;27.10;61.00
2022/9/2;15:48:38;27.10;61.00
2022/9/2;15:48:49;27.10;62.00
2022/9/2;15:48:59;27.10;62.00
2022/9/2;15:49:10;27.10;62.00
2022/9/2;15:49:21;27.10;61.00
2022/9/2;15:49:31;27.10;61.00
2022/9/2;15:49:42;27.00;62.00
2022/9/2;15:49:53;27.00;62.00
2022/9/2;15:50:3;27.00;62.00
2022/9/2;15:50:14;27.00;62.00
2022/9/2;15:50:25;27.00;62.00
2022/9/2;15:50:35;27.10;62.00
2022/9/2;15:50:46;27.00;62.00
2022/9/2;15:50:57;27.10;62.00
2022/9/2;15:51:7;27.10;62.00
2022/9/2;15:51:18;27.10;62.00
2022/9/2;15:51:29;27.10;62.00
2022/9/2;15:51:39;27.10;62.00
2022/9/2;15:51:50;27.10;62.00
2022/9/2;15:52:1;27.00;62.00
2022/9/2;15:52:11;27.00;62.00
2022/9/2;15:52:22;27.00;62.00
2022/9/2;15:52:33;27.00;62.00
2022/9/2;15:52:43;27.00;62.00
2022/9/2;15:52:54;27.00;62.00
2022/9/2;15:53:5;27.10;62.00
2022/9/2;15:53:16;27.00;62.00
2022/9/2;15:53:26;27.00;62.00
2022/9/2;15:53:37;27.00;62.00
2022/9/2;15:53:48;27.00;62.00
2022/9/2;15:53:58;27.00;62.00
2022/9/2;15:54:9;27.00;62.00
2022/9/2;15:54:20;27.10;62.00
2022/9/2;15:54:30;27.10;62.00
2022/9/2;15:54:41;27.10;62.00
2022/9/2;15:54:52;27.10;62.00
2022/9/2;15:55:2;27.10;62.00
2022/9/2;15:55:13;27.10;62.00
2022/9/2;15:55:24;27.10;62.00
2022/9/2;15:55:34;27.10;62.00
2022/9/2;15:55:45;27.10;62.00
2022/9/2;15:55:56;27.10;62.00
2022/9/2;15:56:6;27.10;62.00
2022/9/2;15:56:17;27.10;62.00
2022/9/2;15:56:28;27.10;62.00
2022/9/2;15:56:38;27.10;62.00
2022/9/2;15:56:49;27.00;62.00
2022/9/2;15:57:0;27.10;62.00
2022/9/2;15:57:10;27.10;62.00
2022/9/2;15:57:21;27.10;62.00
2022/9/2;15:57:32;27.10;62.00
2022/9/2;15:57:42;27.10;62.00
2022/9/2;15:57:53;27.00;62.00
2022/9/2;15:58:4;27.10;62.00
2022/9/2;15:58:14;27.10;62.00
2022/9/2;15:58:25;27.00;62.00
2022/9/2;15:58:36;27.00;62.00
2022/9/2;15:58:46;27.00;62.00
2022/9/2;15:58:57;27.00;62.00
2022/9/2;15:59:8;27.00;62.00
2022/9/2;15:59:18;27.10;62.00
2022/9/2;15:59:29;27.00;62.00
2022/9/2;15:59:40;27.00;62.00
2022/9/2;15:59:50;27.00;62.00
2022/9/2;16:0:1;27.00;62.00
2022/9/2;16:0:12;27.10;62.00
2022/9/2;16:0:22;27.00;62.00
2022/9/2;16:0:33;27.10;62.00
2022/9/2;16:0:44;27.10;62.00
2022/9/2;16:0:54;27.10;62.00
2022/9/2;16:1:5;27.10;62.00
2022/9/2;16:1:16;27.10;62.00
2022/9/2;16:1:26;27.10;62.00
2022/9/2;16:1:37;27.10;62.00
2022/9/2;16:1:48;27.10;62.00
2022/9/2;16:1:58;27.10;62.00
2022/9/2;16:2:9;27.10;62.00
2022/9/2;16:2:20;27.00;62.00
2022/9/2;16:2:30;27.10;62.00
2022/9/2;16:2:41;27.10;62.00
2022/9/2;16:2:52;27.10;62.00
2022/9/2;16:3:2;27.10;62.00
2022/9/2;16:3:13;27.10;62.00
2022/9/2;16:3:24;27.10;62.00
2022/9/2;16:3:35;27.10;62.00
2022/9/2;16:3:45;27.10;62.00
2022/9/2;16:3:56;27.10;62.00
2022/9/2;16:4:7;27.10;62.00
2022/9/2;16:4:17;27.10;62.00
2022/9/2;16:4:28;27.10;62.00
2022/9/2;16:4:39;27.10;61.00
2022/9/2;16:4:49;27.10;62.00
2022/9/2;16:5:0;27.10;62.00
2022/9/2;16:5:11;27.10;62.00
2022/9/2;16:5:21;27.10;62.00
2022/9/2;16:5:32;27.10;62.00
2022/9/2;16:5:43;27.10;62.00
2022/9/2;16:5:53;27.10;62.00
2022/9/2;16:6:4;27.10;62.00
2022/9/2;16:6:15;27.10;62.00
2022/9/2;16:6:25;27.10;62.00
2022/9/2;16:6:36;27.10;62.00
2022/9/2;16:6:47;27.10;62.00
2022/9/2;16:6:57;27.10;62.00
2022/9/2;16:7:8;27.10;62.00
2022/9/2;16:7:19;27.10;62.00
2022/9/2;16:7:29;27.10;62.00
2022/9/2;16:7:40;27.10;62.00
2022/9/2;16:7:51;27.10;62.00
2022/9/2;16:8:1;27.10;62.00
2022/9/2;16:8:12;27.10;62.00
2022/9/2;16:8:23;27.10;62.00
2022/9/2;16:8:33;27.10;62.00
2022/9/2;16:8:44;27.10;62.00
2022/9/2;16:8:55;27.10;62.00
2022/9/2;16:9:5;27.00;62.00
2022/9/2;16:9:16;27.10;62.00
2022/9/2;16:9:27;27.00;62.00
2022/9/2;16:9:37;27.00;62.00
2022/9/2;16:9:48;27.10;62.00
2022/9/2;16:9:59;27.10;62.00
2022/9/2;16:10:9;27.00;62.00
2022/9/2;16:10:20;27.10;62.00
2022/9/2;16:10:31;27.10;62.00
2022/9/2;16:10:41;27.10;62.00
2022/9/2;16:10:52;27.10;62.00
2022/9/2;16:11:3;27.10;62.00
2022/9/2;16:11:13;27.10;62.00
2022/9/2;16:11:24;27.00;62.00
2022/9/2;16:11:35;27.00;62.00
2022/9/2;16:11:45;27.10;62.00
2022/9/2;16:11:56;27.10;62.00
2022/9/2;16:12:7;27.10;62.00
2022/9/2;16:12:17;27.10;62.00
2022/9/2;16:12:28;27.10;62.00
2022/9/2;16:12:39;27.10;62.00
2022/9/2;16:12:49;27.10;62.00
2022/9/2;16:13:0;27.00;62.00
2022/9/2;16:13:11;27.10;62.00
2022/9/2;16:13:21;27.10;62.00
2022/9/2;16:13:32;27.10;62.00
2022/9/2;16:13:43;27.10;62.00
2022/9/2;16:13:53;27.10;62.00
2022/9/2;16:14:4;27.00;62.00
2022/9/2;16:14:15;27.00;62.00
2022/9/2;16:14:26;27.10;62.00
2022/9/2;16:14:36;27.10;62.00
2022/9/2;16:14:47;27.10;62.00
2022/9/2;16:14:58;27.10;62.00
2022/9/2;16:15:8;27.00;62.00
2022/9/2;16:15:19;27.10;62.00
2022/9/2;16:15:30;27.10;62.00
2022/9/2;16:15:40;27.00;62.00
2022/9/2;16:15:51;27.10;62.00
2022/9/2;16:16:2;27.10;62.00
2022/9/2;16:16:12;27.00;62.00
2022/9/2;16:16:23;27.10;62.00
2022/9/2;16:16:34;27.10;62.00
2022/9/2;16:16:44;27.10;62.00
2022/9/2;16:16:55;27.10;62.00
2022/9/2;16:17:6;27.10;62.00
2022/9/2;16:17:16;27.10;62.00
2022/9/2;16:17:27;27.10;62.00
2022/9/2;16:17:38;27.10;62.00
2022/9/2;16:17:48;27.00;62.00
2022/9/2;16:17:59;27.00;62.00
2022/9/2;16:18:10;27.00;62.00
2022/9/2;16:18:20;27.00;62.00
2022/9/2;16:18:31;27.00;62.00
2022/9/2;16:18:42;27.10;62.00
2022/9/2;16:18:52;27.10;62.00
2022/9/2;16:19:3;27.00;62.00
2022/9/2;16:19:14;27.00;62.00
2022/9/2;16:19:24;27.00;62.00
2022/9/2;16:19:35;27.10;62.00
2022/9/2;16:19:46;27.10;62.00
2022/9/2;16:19:56;27.10;62.00
2022/9/2;16:20:7;27.10;62.00
2022/9/2;16:20:18;27.10;62.00
2022/9/2;16:20:28;27.10;62.00
2022/9/2;16:20:39;27.10;62.00
2022/9/2;16:20:50;27.10;62.00
2022/9/2;16:21:0;27.10;62.00
2022/9/2;16:21:11;27.10;62.00
2022/9/2;16:21:22;27.10;62.00
2022/9/2;16:21:32;27.10;62.00
2022/9/2;16:21:43;27.10;62.00
2022/9/2;16:21:54;27.10;62.00
2022/9/2;16:22:4;27.10;62.00
2022/9/2;16:22:15;27.10;62.00
2022/9/2;16:22:26;27.10;62.00
2022/9/2;16:22:36;27.10;62.00
2022/9/2;16:22:47;27.10;62.00
2022/9/2;16:22:58;27.10;62.00
2022/9/2;16:23:8;27.10;62.00
2022/9/2;16:23:19;27.10;62.00
2022/9/2;16:23:30;27.00;62.00
2022/9/2;16:23:40;27.10;62.00
2022/9/2;16:23:51;27.10;62.00
2022/9/2;16:24:2;27.10;62.00
2022/9/2;16:24:12;27.10;62.00
2022/9/2;16:24:23;27.10;62.00
2022/9/2;16:24:34;27.00;62.00
2022/9/2;16:24:44;27.10;62.00
2022/9/2;16:24:55;27.10;62.00
2022/9/2;16:25:6;27.00;62.00
2022/9/2;16:25:17;27.10;62.00
2022/9/2;16:25:27;27.10;62.00
2022/9/2;16:25:38;27.10;62.00
2022/9/2;16:25:49;27.10;62.00
2022/9/2;16:25:59;27.10;62.00
2022/9/2;16:26:10;27.10;62.00
2022/9/2;16:26:21;27.10;62.00
2022/9/2;16:26:31;27.10;62.00
2022/9/2;16:26:42;27.10;62.00
2022/9/2;16:26:53;27.10;62.00
2022/9/2;16:27:3;27.10;62.00
2022/9/2;16:27:14;27.10;62.00
2022/9/2;16:27:25;27.10;62.00
2022/9/2;16:27:35;27.10;62.00
2022/9/2;16:27:46;27.10;62.00
2022/9/2;16:27:57;27.10;62.00
2022/9/2;16:28:7;27.10;62.00
2022/9/2;16:28:18;27.10;62.00
2022/9/2;16:28:29;27.00;62.00
2022/9/2;16:28:39;27.10;62.00
2022/9/2;16:28:50;27.10;62.00
2022/9/2;16:29:1;27.00;62.00
2022/9/2;16:29:11;27.10;62.00
2022/9/2;16:29:22;27.10;62.00
2022/9/2;16:29:33;27.10;62.00
2022/9/2;16:29:43;27.10;62.00
2022/9/2;16:29:54;27.10;62.00
2022/9/2;16:30:5;27.10;62.00
2022/9/2;16:30:15;27.10;62.00
2022/9/2;16:30:26;27.10;62.00
2022/9/2;16:30:37;27.10;62.00
2022/9/2;16:30:47;27.00;62.00
2022/9/2;16:30:58;27.00;62.00
2022/9/2;16:31:9;27.10;62.00
2022/9/2;16:31:19;27.00;62.00
2022/9/2;16:31:30;27.10;62.00
2022/9/2;16:31:41;27.10;62.00
2022/9/2;16:31:51;27.00;62.00
2022/9/2;16:32:2;27.00;62.00
2022/9/2;16:32:13;27.10;62.00
2022/9/2;16:32:23;27.10;62.00
2022/9/2;16:32:34;27.00;62.00
2022/9/2;16:32:45;27.10;62.00
2022/9/2;16:32:55;27.00;62.00
2022/9/2;16:33:6;27.10;62.00
2022/9/2;16:33:17;27.00;62.00
2022/9/2;16:33:27;27.00;62.00
2022/9/2;16:33:38;27.00;62.00
2022/9/2;16:33:49;27.00;62.00
2022/9/2;16:33:59;27.00;62.00
2022/9/2;16:34:10;27.00;62.00
2022/9/2;16:34:21;27.00;62.00
2022/9/2;16:34:31;27.00;62.00
2022/9/2;16:34:42;27.10;62.00
2022/9/2;16:34:53;27.00;62.00
2022/9/2;16:35:4;27.00;62.00
2022/9/2;16:35:14;27.00;62.00
2022/9/2;16:35:25;27.00;62.00
2022/9/2;16:35:36;27.00;62.00
2022/9/2;16:35:46;27.00;62.00
2022/9/2;16:35:57;27.00;62.00
2022/9/2;16:36:8;27.10;62.00
2022/9/2;16:36:18;27.00;62.00
2022/9/2;16:36:29;27.00;62.00
2022/9/2;16:36:40;27.00;62.00
2022/9/2;16:36:50;27.00;62.00
2022/9/2;16:37:1;27.00;62.00
2022/9/2;16:37:12;27.00;62.00
2022/9/2;16:37:22;27.00;62.00
2022/9/2;16:37:33;27.00;62.00
2022/9/2;16:37:44;27.00;62.00
2022/9/2;16:37:54;27.00;62.00
2022/9/2;16:38:5;27.00;62.00
2022/9/2;16:38:16;27.00;62.00
2022/9/2;16:38:26;27.00;62.00
2022/9/2;16:38:37;27.00;62.00
2022/9/2;16:38:48;27.00;62.00
2022/9/2;16:38:58;27.00;62.00
2022/9/2;16:39:9;27.00;62.00
2022/9/2;16:39:20;27.00;62.00
2022/9/2;16:39:30;27.00;62.00
2022/9/2;16:39:41;27.00;62.00
2022/9/2;16:39:52;27.00;62.00
2022/9/2;16:40:2;27.00;62.00
2022/9/2;16:40:13;27.00;62.00
2022/9/2;16:40:24;27.00;62.00
2022/9/2;16:40:34;27.00;62.00
2022/9/2;16:40:45;27.00;62.00
2022/9/2;16:40:56;27.00;62.00
2022/9/2;16:41:6;27.00;62.00
2022/9/2;16:41:17;27.00;62.00
2022/9/2;16:41:28;27.00;62.00
2022/9/2;16:41:38;27.00;62.00
2022/9/2;16:41:49;27.00;62.00
2022/9/2;16:42:0;27.00;62.00
2022/9/2;16:42:10;27.00;62.00
2022/9/2;16:42:21;27.00;62.00
2022/9/2;16:42:32;27.00;62.00
2022/9/2;16:42:42;27.00;62.00
2022/9/2;16:42:53;27.00;62.00
2022/9/2;16:43:4;26.90;62.00
2022/9/2;16:43:14;27.00;62.00
2022/9/2;16:43:25;27.00;62.00
2022/9/2;16:43:36;27.00;62.00
2022/9/2;16:43:46;27.00;62.00
2022/9/2;16:43:57;27.00;62.00
2022/9/2;16:44:8;27.00;62.00
2022/9/2;16:44:18;27.00;62.00
2022/9/2;16:44:29;27.00;62.00
2022/9/2;16:44:40;27.00;62.00
2022/9/2;16:44:50;27.00;62.00
2022/9/2;16:45:1;27.00;62.00
2022/9/2;16:45:12;27.00;62.00
2022/9/2;16:45:23;27.00;62.00
2022/9/2;16:45:33;27.00;62.00
2022/9/2;16:45:44;27.00;62.00
2022/9/2;16:45:55;27.00;62.00
2022/9/2;16:46:5;27.00;62.00
2022/9/2;16:46:16;27.00;62.00
2022/9/2;16:46:27;27.00;62.00
2022/9/2;16:46:37;27.00;62.00
2022/9/2;16:46:48;27.00;62.00
2022/9/2;16:46:59;27.00;62.00
2022/9/2;16:47:9;26.90;62.00
2022/9/2;16:47:20;26.90;62.00
2022/9/2;16:47:31;27.00;62.00
2022/9/2;16:47:41;27.00;62.00
2022/9/2;16:47:52;27.00;62.00
2022/9/2;16:48:3;27.00;62.00
2022/9/2;16:48:13;26.90;62.00
2022/9/2;16:48:24;27.00;62.00
2022/9/2;16:48:35;27.00;62.00
2022/9/2;16:48:45;26.90;62.00
2022/9/2;16:48:56;26.90;62.00
2022/9/2;16:49:7;27.00;62.00
2022/9/2;16:49:17;27.00;62.00
2022/9/2;16:49:28;27.00;62.00
2022/9/2;16:49:39;26.90;62.00
2022/9/2;16:49:49;27.00;62.00
2022/9/2;16:50:0;27.00;62.00
2022/9/2;16:50:11;27.00;62.00
2022/9/2;16:50:21;27.00;62.00
2022/9/2;16:50:32;27.00;62.00
2022/9/2;16:50:43;27.00;62.00
2022/9/2;16:50:53;27.00;62.00
2022/9/2;16:51:4;27.00;62.00
2022/9/2;16:51:15;26.90;62.00
2022/9/2;16:51:25;26.90;62.00
2022/9/2;16:51:36;26.90;62.00
2022/9/2;16:51:47;27.00;62.00
2022/9/2;16:51:57;27.00;62.00
2022/9/2;16:52:8;27.00;62.00
2022/9/2;16:52:19;27.00;62.00
2022/9/2;16:52:29;27.00;62.00
2022/9/2;16:52:40;27.00;62.00
2022/9/2;16:52:51;27.00;62.00
2022/9/2;16:53:1;27.00;62.00
2022/9/2;16:53:12;27.00;62.00
2022/9/2;16:53:23;26.90;62.00
2022/9/2;16:53:33;27.00;62.00
2022/9/2;16:53:44;27.00;62.00
2022/9/2;16:53:55;27.00;62.00
2022/9/2;16:54:5;27.00;62.00
2022/9/2;16:54:16;27.00;62.00
2022/9/2;16:54:27;27.00;62.00
2022/9/2;16:54:37;27.00;62.00
2022/9/2;16:54:48;27.00;62.00
2022/9/2;16:54:59;27.00;62.00
2022/9/2;16:55:10;27.00;62.00
2022/9/2;16:55:20;27.00;62.00
2022/9/2;16:55:31;27.00;62.00
2022/9/2;16:55:42;27.00;62.00
2022/9/2;16:55:52;26.90;62.00
2022/9/2;16:56:3;26.90;62.00
2022/9/2;16:56:14;26.90;62.00
2022/9/2;16:56:24;27.00;62.00
2022/9/2;16:56:35;27.00;62.00
2022/9/2;16:56:46;27.00;62.00
2022/9/2;16:56:56;26.90;62.00
2022/9/2;16:57:7;27.00;62.00
2022/9/2;16:57:18;27.00;62.00
2022/9/2;16:57:28;27.00;62.00
2022/9/2;16:57:39;26.90;62.00
2022/9/2;16:57:50;27.00;62.00
2022/9/2;16:58:0;27.00;62.00
2022/9/2;16:58:11;27.00;62.00
2022/9/2;16:58:22;26.90;62.00
2022/9/2;16:58:32;26.90;62.00
2022/9/2;16:58:43;26.90;62.00
2022/9/2;16:58:54;26.90;62.00
2022/9/2;16:59:4;26.90;62.00
2022/9/2;16:59:15;26.90;62.00
2022/9/2;16:59:26;26.90;62.00
2022/9/2;16:59:36;26.90;62.00
2022/9/2;16:59:47;27.00;62.00
2022/9/2;16:59:58;27.00;62.00
2022/9/2;17:0:8;27.00;62.00
2022/9/2;17:0:19;27.00;62.00
2022/9/2;17:0:30;27.00;62.00
2022/9/2;17:0:41;26.90;62.00
2022/9/2;17:0:51;27.00;62.00
2022/9/2;17:1:2;27.00;62.00
2022/9/2;17:1:13;27.00;62.00
2022/9/2;17:1:23;27.00;62.00
2022/9/2;17:1:34;27.00;62.00
2022/9/2;17:1:45;27.00;62.00
2022/9/2;17:1:55;27.00;62.00
2022/9/2;17:2:6;27.00;62.00
2022/9/2;17:2:17;27.00;62.00
2022/9/2;17:2:27;27.00;62.00
2022/9/2;17:2:38;26.90;62.00
2022/9/2;17:2:49;26.90;62.00
2022/9/2;17:2:59;26.90;62.00
2022/9/2;17:3:10;26.90;62.00
2022/9/2;17:3:21;26.90;62.00
2022/9/2;17:3:31;26.90;62.00
2022/9/2;17:3:42;27.00;62.00
2022/9/2;17:3:53;27.00;62.00
2022/9/2;17:4:3;26.90;62.00
2022/9/2;17:4:14;27.00;62.00
2022/9/2;17:4:25;26.90;62.00
2022/9/2;17:4:35;26.90;62.00
2022/9/2;17:4:46;26.90;62.00
2022/9/2;17:4:57;26.90;62.00
2022/9/2;17:5:7;26.90;62.00
2022/9/2;17:5:18;27.00;62.00
2022/9/2;17:5:29;27.00;62.00
2022/9/2;17:5:39;27.00;62.00
2022/9/2;17:5:50;27.00;62.00
2022/9/2;17:6:1;27.00;62.00
2022/9/2;17:6:11;27.00;62.00
2022/9/2;17:6:22;27.00;62.00
2022/9/2;17:6:33;27.00;62.00
2022/9/2;17:6:43;27.00;62.00
2022/9/2;17:6:54;26.90;62.00
2022/9/2;17:7:5;26.90;62.00
2022/9/2;17:7:15;26.90;62.00
2022/9/2;17:7:26;26.90;62.00
2022/9/2;17:7:37;27.00;62.00
2022/9/2;17:7:47;27.00;62.00
2022/9/2;17:7:58;27.00;62.00
2022/9/2;17:8:9;27.00;62.00
2022/9/2;17:8:19;26.90;62.00
2022/9/2;17:8:30;26.90;62.00
2022/9/2;17:8:41;27.00;62.00
2022/9/2;17:8:51;27.00;62.00
2022/9/2;17:9:2;27.00;62.00
2022/9/2;17:9:13;27.00;62.00
2022/9/2;17:9:23;27.00;62.00
